episode,seed,scale_index,scale,epsilon,total_reward,steps,final_score,completed_tasks,expired_tasks,eval_score_mean,eval_reward_mean,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
198.0,205.0,0.0,medium,0.07413102128252666,4289.3332540126385,161.0,4042.0965866642637,51.0,31.0,3915.578857822977,4121.2297099414745,34.0,49.0,16.0,14.0,9.0,39.0
199.0,206.0,0.0,medium,0.07376036617611402,4121.2297099414745,167.0,3915.578857822977,50.0,33.0,3915.578857822977,4121.2297099414745,31.0,67.0,12.0,8.0,14.0,35.0
200.0,207.0,0.0,medium,0.07339156434523345,4121.2297099414745,167.0,3915.578857822977,50.0,33.0,3915.578857822977,4121.2297099414745,31.0,67.0,12.0,8.0,14.0,35.0
201.0,208.0,0.0,medium,0.07302460652350727,4121.2297099414745,167.0,3915.578857822977,50.0,33.0,3915.578857822977,4121.2297099414745,31.0,66.0,13.0,8.0,14.0,35.0
202.0,209.0,0.0,medium,0.07265948349088973,4275.25520699103,162.0,4042.0965866642637,51.0,31.0,3915.578857822977,4121.2297099414745,35.0,48.0,16.0,14.0,10.0,39.0
203.0,210.0,0.0,medium,0.07229618607343528,4121.2297099414745,167.0,3915.578857822977,50.0,33.0,3915.578857822977,4121.2297099414745,31.0,67.0,12.0,8.0,14.0,35.0
204.0,211.0,0.0,medium,0.0719347051430681,4121.2297099414745,167.0,3915.578857822977,50.0,33.0,3915.578857822977,4121.2297099414745,31.0,67.0,12.0,8.0,14.0,35.0
205.0,212.0,0.0,medium,0.07157503161735276,4275.25520699103,162.0,4042.0965866642637,51.0,31.0,3915.578857822977,4121.2297099414745,35.0,48.0,16.0,14.0,10.0,39.0
206.0,213.0,0.0,medium,0.071217156459266,4121.2297099414745,167.0,3915.578857822977,50.0,33.0,3915.578857822977,4121.2297099414745,31.0,67.0,12.0,8.0,14.0,35.0
207.0,214.0,0.0,medium,0.07086107067696967,4121.2297099414745,167.0,3915.578857822977,50.0,33.0,3915.578857822977,4121.2297099414745,31.0,67.0,12.0,8.0,14.0,35.0
208.0,215.0,0.0,medium,0.07050676532358482,4125.863971287921,169.0,3919.745746975911,50.0,32.0,3922.167520550904,4177.396529825086,29.0,59.0,17.0,16.0,10.0,38.0
209.0,216.0,0.0,medium,0.0701542314969669,4177.396529825086,159.0,3922.167520550904,50.0,33.0,3915.578857822977,4121.2297099414745,17.0,59.0,16.0,21.0,17.0,29.0
210.0,217.0,0.0,medium,0.06980346033948207,4125.863971287921,169.0,3919.745746975911,50.0,32.0,3728.623983372339,3882.063182654081,13.0,62.0,12.0,16.0,10.0,56.0
211.0,218.0,0.0,medium,0.06945444303778466,3913.5538383160333,159.0,3726.9976507069173,48.0,33.0,3617.327874151346,3781.4376461312017,8.0,45.0,16.0,21.0,16.0,53.0
212.0,219.0,0.0,medium,0.06910717082259574,3627.0099362996107,162.0,3495.39474512023,46.0,35.0,3617.327874151346,3781.4376461312017,9.0,84.0,12.0,8.0,39.0,10.0
213.0,220.0,0.0,medium,0.06876163496848275,3781.1376461312007,159.0,3617.327874151346,47.0,34.0,3278.903348104376,3370.458876898392,7.0,89.0,12.0,8.0,31.0,12.0
214.0,221.0,0.0,medium,0.06841782679364034,3064.3124833459697,157.0,3054.9068271045007,42.0,38.0,4039.0460490520823,4278.623787114281,12.0,73.0,12.0,16.0,13.0,31.0
215.0,222.0,0.0,medium,0.06807573765967213,4270.212236882876,162.0,4040.5269611875433,51.0,31.0,3915.578857822977,4121.2297099414745,35.0,41.0,16.0,21.0,4.0,45.0
216.0,223.0,0.0,medium,0.06773535897137377,3844.12410944017,163.0,3694.2987232584355,48.0,34.0,3694.2987232584355,3844.12410944017,30.0,67.0,12.0,8.0,6.0,40.0
217.0,224.0,0.0,medium,0.0673966821765169,3941.042215161731,168.0,3788.3337408985226,49.0,33.0,3605.144757686544,3753.9004602558985,26.0,64.0,12.0,16.0,3.0,47.0
218.0,225.0,0.0,medium,0.0670596987656343,3773.7070385799966,157.0,3606.995232853391,47.0,34.0,3701.92708912918,3869.299236938946,15.0,42.0,16.0,22.0,6.0,56.0
219.0,226.0,0.0,medium,0.06672440027180614,3869.299236938946,162.0,3701.92708912918,48.0,34.0,3278.903348104376,3370.458876898392,35.0,77.0,12.0,10.0,6.0,22.0
220.0,227.0,0.0,medium,0.0663907782704471,2798.1459054062857,155.0,2817.307190238779,40.0,40.0,3848.4291750983557,4052.7919709146563,9.0,78.0,12.0,16.0,5.0,35.0
221.0,228.0,0.0,medium,0.06605882437909487,4246.654292919247,164.0,4018.077452080043,51.0,33.0,3519.602068143792,3656.928120101216,41.0,58.0,16.0,21.0,3.0,25.0
222.0,229.0,0.0,medium,0.0657285302571994,3656.928120101216,161.0,3519.602068143792,46.0,34.0,3519.602068143792,3656.928120101216,57.0,66.0,12.0,8.0,6.0,12.0
223.0,230.0,0.0,medium,0.06539988760591339,3656.928120101216,161.0,3519.602068143792,46.0,34.0,3519.602068143792,3656.928120101216,57.0,66.0,12.0,8.0,6.0,12.0
224.0,231.0,0.0,medium,0.06507288816788383,4246.6542929192465,164.0,4018.077452080043,51.0,33.0,3852.412447641872,4058.8333604023373,38.0,58.0,16.0,14.0,13.0,25.0
225.0,232.0,0.0,medium,0.06474752372704441,4159.33658741422,163.0,3932.2257178275545,50.0,32.0,3852.412447641872,4058.8333604023373,42.0,57.0,12.0,8.0,20.0,24.0
226.0,233.0,0.0,medium,0.0644237861084092,4159.33658741422,163.0,3932.2257178275545,50.0,32.0,3852.412447641872,4058.8333604023373,42.0,57.0,12.0,8.0,20.0,24.0
227.0,234.0,0.0,medium,0.06410166717786715,4176.646769483348,168.0,3953.90982972927,50.0,30.0,3848.4291750983557,4052.7919709146563,38.0,55.0,12.0,16.0,13.0,34.0
228.0,235.0,0.0,medium,0.06378115884197781,4246.654292919247,164.0,4018.077452080043,51.0,33.0,3519.602068143792,3656.928120101216,31.0,56.0,16.0,21.0,14.0,26.0
229.0,236.0,0.0,medium,0.06346225304776792,3305.164419467762,159.0,3255.697482292173,44.0,37.0,3685.887581551472,3843.481424800703,29.0,62.0,12.0,16.0,25.0,15.0
230.0,237.0,0.0,medium,0.06314494178252908,3843.481424800703,159.0,3685.887581551472,48.0,35.0,3398.5878422664114,3499.2372895150606,14.0,62.0,16.0,21.0,2.0,44.0
231.0,238.0,0.0,medium,0.06282921707361644,3499.2372895150606,158.0,3398.5878422664114,45.0,35.0,3398.5878422664114,3499.2372895150606,29.0,66.0,12.0,8.0,12.0,31.0
232.0,239.0,0.0,medium,0.06251507098824835,3499.2372895150606,158.0,3398.5878422664114,45.0,35.0,3398.5878422664114,3499.2372895150606,34.0,66.0,12.0,8.0,6.0,32.0
233.0,240.0,0.0,medium,0.062202495633307105,2984.970462515063,154.0,2959.135574629458,41.0,38.0,4039.0460490520823,4278.623787114281,24.0,55.0,12.0,16.0,4.0,43.0
234.0,241.0,0.0,medium,0.06189148315514057,4282.290283904484,161.0,4040.5269611875433,51.0,31.0,3708.522715902713,3894.066906490642,35.0,42.0,16.0,21.0,4.0,43.0
235.0,242.0,0.0,medium,0.061582025739364867,3742.718783456741,162.0,3614.94371162206,47.0,33.0,3610.7709656606376,3757.2359674548024,43.0,58.0,12.0,8.0,6.0,35.0
236.0,243.0,0.0,medium,0.06127411561066804,3532.631138650169,163.0,3468.4777356207846,46.0,35.0,4054.183936286455,4301.827905045593,31.0,50.0,12.0,16.0,3.0,51.0
237.0,244.0,0.0,medium,0.0609677450326147,4346.505831790123,167.0,4123.597751660478,52.0,32.0,4005.1002016409166,4219.424431254858,72.0,37.0,16.0,21.0,3.0,18.0
238.0,245.0,0.0,medium,0.06066290630745162,4088.4357410263283,166.0,3905.921595558667,50.0,33.0,4005.1002016409166,4219.424431254858,49.0,70.0,12.0,8.0,6.0,21.0
239.0,246.0,0.0,medium,0.060359591775914365,3961.586129120526,169.0,3811.920876508513,49.0,32.0,3711.886885780163,3859.1001033707794,33.0,60.0,12.0,16.0,3.0,45.0
240.0,247.0,0.0,medium,0.06005779381703479,4050.170201962415,165.0,3889.971868620808,50.0,34.0,3590.296652399566,3734.5043490849307,21.0,61.0,16.0,23.0,2.0,42.0
241.0,248.0,0.0,medium,0.059757504847949616,3734.5043490849307,158.0,3590.296652399566,47.0,35.0,3694.265646279283,3825.5816421858253,32.0,62.0,12.0,8.0,6.0,38.0
242.0,249.0,0.0,medium,0.059458717323709866,3553.8101132335455,164.0,3483.6508282204168,46.0,35.0,3711.886885780163,3859.1001033707794,36.0,68.0,12.0,16.0,3.0,29.0
243.0,250.0,0.0,medium,0.059161423737091316,4050.170201962415,165.0,3889.971868620808,50.0,34.0,3590.296652399566,3734.5043490849307,14.0,62.0,16.0,23.0,2.0,48.0
244.0,251.0,0.0,medium,0.05886561661840586,3734.5043490849307,158.0,3590.296652399566,47.0,35.0,4010.8530450360568,4235.943008885944,42.0,65.0,12.0,8.0,6.0,25.0
245.0,252.0,0.0,medium,0.05857128853531383,4139.888281513973,166.0,3918.8772843822985,50.0,33.0,4010.8530450360568,4235.943008885944,48.0,73.0,12.0,10.0,6.0,17.0
246.0,253.0,0.0,medium,0.05827843209263726,4317.835611642993,169.0,4114.932064608558,52.0,31.0,4010.8530450360568,4235.943008885944,24.0,45.0,28.0,15.0,8.0,49.0
247.0,254.0,0.0,medium,0.05798703993217407,4139.888281513973,166.0,3918.8772843822985,50.0,33.0,4010.8530450360568,4235.943008885944,21.0,72.0,12.0,10.0,6.0,45.0
248.0,255.0,0.0,medium,0.0576971047325132,3746.0234645340743,160.0,3583.736721874959,47.0,35.0,4010.8530450360568,4235.943008885944,18.0,66.0,12.0,10.0,6.0,48.0
249.0,256.0,0.0,medium,0.05740861920885063,2976.0637749739685,154.0,2960.075437989677,41.0,38.0,4015.93608987406,4191.778727745723,40.0,63.0,12.0,16.0,3.0,20.0
250.0,257.0,0.0,medium,0.057121576112806376,4484.145167829796,167.0,4229.244146355217,53.0,30.0,4010.8530450360568,4235.943008885944,43.0,38.0,28.0,24.0,9.0,25.0
251.0,258.0,0.0,medium,0.056835968232242344,2966.4212969542264,152.0,2953.9455529245033,41.0,38.0,4014.5595187910194,4196.390216392516,27.0,62.0,12.0,16.0,3.0,32.0
252.0,259.0,0.0,medium,0.05655178839108113,4484.145167829796,167.0,4229.244146355217,53.0,30.0,3610.7709656606376,3741.3859674548,41.0,38.0,28.0,24.0,9.0,27.0
253.0,260.0,0.0,medium,0.05626902944912573,4060.475722152592,165.0,3886.3395464987634,50.0,34.0,3632.5411929128527,3785.984547037309,36.0,57.0,12.0,10.0,6.0,44.0
254.0,261.0,0.0,medium,0.0559876843018801,3814.7079431447423,163.0,3652.3508534337493,47.0,31.0,3398.5878422664114,3499.2372895150606,32.0,72.0,12.0,10.0,6.0,31.0
255.0,262.0,0.0,medium,0.055707745880370696,3060.447172074621,157.0,3053.31787112528,42.0,38.0,3392.9847598624656,3477.3913241052633,37.0,60.0,12.0,16.0,4.0,28.0
256.0,263.0,0.0,medium,0.05542920715096884,4184.517552086209,164.0,3985.3536641841474,51.0,33.0,3632.5411929128527,3785.984547037309,47.0,49.0,16.0,23.0,2.0,27.0
257.0,264.0,0.0,medium,0.055152061115214,3443.1983043935943,161.0,3367.4473404828304,45.0,36.0,3408.429674682013,3527.1510503705167,9.0,83.0,12.0,16.0,8.0,33.0
258.0,265.0,0.0,medium,0.05487630080963793,4053.2273067694696,166.0,3898.8543387646127,50.0,32.0,3402.3800868500944,3529.6001704125847,8.0,42.0,17.0,23.0,5.0,71.0
259.0,266.0,0.0,medium,0.05460191930558974,3797.4604068658805,161.0,3636.7139388742753,47.0,32.0,3398.5878422664114,3499.2372895150606,7.0,73.0,12.0,10.0,15.0,44.0
260.0,267.0,0.0,medium,0.05432890970906179,3678.398727404716,155.0,3515.1587050360467,46.0,34.0,3296.703231656728,3393.0724538174786,16.0,62.0,12.0,8.0,28.0,29.0
261.0,268.0,0.0,medium,0.05405726516051648,2962.4095176968835,156.0,2961.1389581440358,41.0,38.0,3392.9847598624656,3477.3913241052633,17.0,81.0,12.0,16.0,17.0,13.0
262.0,269.0,0.0,medium,0.0537869788347139,4435.18435490557,165.0,4199.904062100679,53.0,32.0,3735.6499375104754,3903.2517559249527,46.0,49.0,16.0,23.0,4.0,27.0
263.0,270.0,0.0,medium,0.053518043940540334,3797.4604068658805,161.0,3636.7139388742753,47.0,32.0,3398.5878422664114,3499.2372895150606,15.0,72.0,12.0,10.0,16.0,36.0
264.0,271.0,0.0,medium,0.053250453720837636,4063.8198693543104,166.0,3882.196830020507,50.0,34.0,3398.5878422664114,3499.2372895150606,14.0,63.0,16.0,14.0,9.0,50.0
265.0,272.0,0.0,medium,0.05298420145223345,3523.6123364290356,153.0,3391.53961260043,45.0,35.0,3391.53961260043,3523.6123364290356,7.0,63.0,12.0,8.0,8.0,55.0
266.0,273.0,0.0,medium,0.05271928044497228,3523.6123364290356,153.0,3391.53961260043,45.0,35.0,3391.53961260043,3523.6123364290356,7.0,63.0,12.0,8.0,6.0,57.0
267.0,274.0,0.0,medium,0.05245568404274742,3523.6123364290356,153.0,3391.53961260043,45.0,35.0,3610.7709656606376,3757.2359674548024,7.0,62.0,12.0,8.0,6.0,58.0
268.0,275.0,0.0,medium,0.05219340562253368,4147.120709207608,172.0,3932.1992341072378,50.0,31.0,3610.7709656606376,3741.3859674548,17.0,75.0,28.0,18.0,13.0,21.0
269.0,276.0,0.0,medium,0.05193243859442102,3741.3859674548,162.0,3610.7709656606376,47.0,33.0,3391.53961260043,3523.6123364290356,46.0,60.0,12.0,10.0,6.0,28.0
270.0,277.0,0.0,medium,0.05167277640144891,3393.4904359228776,156.0,3290.7665831975114,44.0,35.0,3590.296652399566,3734.5043490849307,16.0,69.0,12.0,8.0,8.0,43.0
271.0,278.0,0.0,medium,0.05141441251944167,3935.1125737693224,164.0,3781.882291462828,49.0,34.0,3590.296652399566,3734.5043490849307,18.0,74.0,16.0,15.0,9.0,32.0
272.0,279.0,0.0,medium,0.05115734045684446,3734.5043490849307,158.0,3590.296652399566,47.0,35.0,3590.296652399566,3734.5043490849307,7.0,63.0,12.0,8.0,30.0,38.0
273.0,280.0,0.0,medium,0.050901553754560236,3734.5043490849307,158.0,3590.296652399566,47.0,35.0,3590.296652399566,3734.5043490849307,17.0,62.0,12.0,8.0,20.0,39.0
274.0,281.0,0.0,medium,0.05064704598578743,4020.8202498917894,168.0,3886.71498934846,50.0,34.0,4005.1002016409166,4219.424431254858,23.0,50.0,16.0,15.0,10.0,54.0
275.0,282.0,0.0,medium,0.0503938107558585,4210.080073794347,166.0,4004.712431920909,51.0,33.0,3590.296652399566,3734.5043490849307,12.0,76.0,12.0,8.0,16.0,42.0
276.0,283.0,0.0,medium,0.05014184170207921,3734.5043490849307,158.0,3590.296652399566,47.0,35.0,3590.296652399566,3734.5043490849307,7.0,63.0,12.0,8.0,30.0,38.0
277.0,284.0,0.0,medium,0.05,3097.7160505435413,155.0,3071.457608169726,42.0,37.0,3938.412202084071,4160.182461542058,19.0,53.0,12.0,16.0,28.0,27.0
278.0,285.0,0.0,medium,0.05,4465.052536321801,168.0,4227.925797905656,53.0,30.0,3374.6948445979006,3440.5033341484395,14.0,34.0,32.0,42.0,8.0,38.0
279.0,286.0,0.0,medium,0.05,3942.569408309235,160.0,3776.1782469322497,49.0,35.0,3386.6195409058296,3451.0372994910063,14.0,51.0,12.0,30.0,4.0,49.0
280.0,287.0,0.0,medium,0.05,3856.779906357876,159.0,3701.8544383458716,48.0,34.0,3386.6195409058296,3451.0372994910063,26.0,49.0,12.0,30.0,4.0,38.0
281.0,288.0,0.0,medium,0.05,3966.231738346378,163.0,3796.7954694096643,49.0,34.0,3708.942095436446,3863.052022656377,52.0,49.0,12.0,30.0,4.0,16.0
282.0,289.0,0.0,medium,0.05,3904.039247121155,162.0,3727.5290218627724,48.0,33.0,3708.942095436446,3863.052022656377,52.0,49.0,12.0,30.0,4.0,15.0
283.0,290.0,0.0,medium,0.05,3904.039247121155,162.0,3727.5290218627724,48.0,33.0,3708.942095436446,3863.052022656377,52.0,49.0,12.0,30.0,4.0,15.0
284.0,291.0,0.0,medium,0.05,4307.963305613789,163.0,4052.2532129476263,51.0,29.0,4031.518080708451,4305.647809527504,21.0,59.0,18.0,29.0,3.0,33.0
285.0,292.0,0.0,medium,0.05,4587.277875427186,166.0,4317.158147245164,54.0,30.0,3386.6195409058296,3451.0372994910063,16.0,29.0,30.0,49.0,7.0,35.0
286.0,293.0,0.0,medium,0.05,3856.779906357876,159.0,3701.8544383458716,48.0,34.0,3386.6195409058296,3451.0372994910063,26.0,49.0,12.0,30.0,4.0,38.0
287.0,294.0,0.0,medium,0.05,3856.779906357876,159.0,3701.8544383458716,48.0,34.0,3386.6195409058296,3451.0372994910063,26.0,49.0,12.0,30.0,4.0,38.0
288.0,295.0,0.0,medium,0.05,3856.779906357876,159.0,3701.8544383458716,48.0,34.0,3386.6195409058296,3451.0372994910063,26.0,49.0,12.0,30.0,4.0,38.0
289.0,296.0,0.0,medium,0.05,3856.779906357876,159.0,3701.8544383458716,48.0,34.0,3386.6195409058296,3451.0372994910063,26.0,49.0,12.0,30.0,4.0,38.0
290.0,297.0,0.0,medium,0.05,4370.187851702204,165.0,4124.014289371248,52.0,30.0,3478.321818624556,3613.93750177975,12.0,46.0,30.0,42.0,7.0,28.0
291.0,298.0,0.0,medium,0.05,3914.297059641411,162.0,3730.2999933471237,48.0,33.0,3823.1002722073076,4032.3827610333283,29.0,57.0,12.0,29.0,4.0,31.0
292.0,299.0,0.0,medium,0.05,4105.927074456542,164.0,3915.860205829016,50.0,33.0,3286.5380975327766,3394.665644774739,41.0,62.0,12.0,31.0,4.0,14.0
293.0,300.0,0.0,medium,0.05,3626.4540639666216,164.0,3498.3733522999223,46.0,35.0,3286.5380975327766,3394.665644774739,12.0,74.0,12.0,29.0,4.0,33.0
294.0,301.0,0.0,medium,0.05,3837.779794271617,166.0,3685.1590267026136,48.0,35.0,3829.7635125912293,4011.540945502765,13.0,61.0,12.0,29.0,40.0,11.0
295.0,302.0,0.0,medium,0.05,3835.8268391715947,169.0,3700.429854933655,48.0,34.0,3309.1746958615604,3411.9485233728424,28.0,52.0,12.0,32.0,29.0,16.0
296.0,303.0,0.0,medium,0.05,4017.721795822573,161.0,3825.868692958559,49.0,32.0,3065.6236759885533,3098.105745168927,11.0,81.0,16.0,41.0,3.0,9.0
297.0,304.0,0.0,medium,0.05,3787.018039681568,163.0,3613.554097051212,47.0,34.0,3489.6471782934127,3600.4612261439097,8.0,94.0,12.0,27.0,4.0,18.0
298.0,305.0,0.0,medium,0.05,3906.37356547193,165.0,3737.056828775307,48.0,31.0,3369.632264368999,3407.679418719464,8.0,76.0,12.0,26.0,4.0,39.0
299.0,306.0,0.0,medium,0.05,3371.8992182452344,160.0,3306.951366877924,44.0,35.0,3374.6948445979006,3440.5033341484395,21.0,79.0,12.0,29.0,4.0,15.0
